x-axis,1
second,Volt
+5.8170000E-06,-577.2990025580E-03
+5.8175000E-06,-577.2990025580E-03
+5.8180000E-06,-579.8115653452E-03
+5.8185000E-06,-585.3392034769E-03
+5.8190000E-06,-585.3392034769E-03
+5.8195000E-06,-585.3392034769E-03
+5.8200000E-06,-585.3392034769E-03
+5.8205000E-06,-585.3392034769E-03
+5.8210000E-06,-585.3392034769E-03
+5.8215000E-06,-583.3291532472E-03
+5.8220000E-06,-577.2990025580E-03
+5.8225000E-06,-577.2990025580E-03
+5.8230000E-06,-577.2990025580E-03
+5.8235000E-06,-577.2990025580E-03
+5.8240000E-06,-579.8115653452E-03
+5.8245000E-06,-585.3392034769E-03
+5.8250000E-06,-585.3392034769E-03
+5.8255000E-06,-585.3392034769E-03
+5.8260000E-06,-585.3392034769E-03
+5.8265000E-06,-585.3392034769E-03
+5.8270000E-06,-585.3392034769E-03
+5.8275000E-06,-585.3392034769E-03
+5.8280000E-06,-585.3392034769E-03
+5.8285000E-06,-585.3392034769E-03
+5.8290000E-06,-585.3392034769E-03
+5.8295000E-06,-585.3392034769E-03
+5.8300000E-06,-585.3392034769E-03
+5.8305000E-06,-585.3392034769E-03
+5.8310000E-06,-585.3392034769E-03
+5.8315000E-06,-583.3291532472E-03
+5.8320000E-06,-577.2990025580E-03
+5.8325000E-06,-577.2990025580E-03
+5.8330000E-06,-577.2990025580E-03
+5.8335000E-06,-577.2990025580E-03
+5.8340000E-06,-577.2990025580E-03
+5.8345000E-06,-579.8115653452E-03
+5.8350000E-06,-585.3392034769E-03
+5.8355000E-06,-585.3392034769E-03
+5.8360000E-06,-585.3392034769E-03
+5.8365000E-06,-585.3392034769E-03
+5.8370000E-06,-585.3392034769E-03
+5.8375000E-06,-585.3392034769E-03
+5.8380000E-06,-585.3392034769E-03
+5.8385000E-06,-585.3392034769E-03
+5.8390000E-06,-585.3392034769E-03
+5.8395000E-06,-585.3392034769E-03
+5.8400000E-06,-585.3392034769E-03
+5.8405000E-06,-585.3392034769E-03
+5.8410000E-06,-585.3392034769E-03
+5.8415000E-06,-585.3392034769E-03
+5.8420000E-06,-585.3392034769E-03
+5.8425000E-06,-585.3392034769E-03
+5.8430000E-06,-585.3392034769E-03
+5.8435000E-06,-585.3392034769E-03
+5.8440000E-06,-585.3392034769E-03
+5.8445000E-06,-585.3392034769E-03
+5.8450000E-06,-585.3392034769E-03
+5.8455000E-06,-583.3291532472E-03
+5.8460000E-06,-577.2990025580E-03
+5.8465000E-06,-579.8115653452E-03
+5.8470000E-06,-585.3392034769E-03
+5.8475000E-06,-585.3392034769E-03
+5.8480000E-06,-585.3392034769E-03
+5.8485000E-06,-585.3392034769E-03
+5.8490000E-06,-585.3392034769E-03
+5.8495000E-06,-585.3392034769E-03
+5.8500000E-06,-583.3291532472E-03
+5.8505000E-06,-579.8115653452E-03
+5.8510000E-06,-585.3392034769E-03
+5.8515000E-06,-585.3392034769E-03
